Date,Open,High,Low,Close,Adj Close,Volume
2015-07-17,83.209999,83.300003,82.099998,83.239998,72.262245,2502100
2015-07-20,83.129997,83.250000,82.239998,82.330002,71.472282,3095200
2015-07-21,82.300003,83.000000,81.480003,81.980003,71.168442,2215000
2015-07-22,81.839996,82.860001,81.199997,81.830002,71.038193,3725600
2015-07-23,82.110001,82.480003,81.220001,81.389999,70.656250,2110100
2015-07-24,81.339996,81.559998,78.300003,79.029999,68.607468,5377100
2015-07-27,78.000000,78.040001,75.440002,76.720001,66.602112,7687900
2015-07-28,76.800003,79.070000,76.419998,78.650002,68.277580,4784200
2015-07-29,78.550003,80.180000,78.440002,80.029999,69.475586,4380000
2015-07-30,79.489998,79.980003,78.379997,79.120003,68.685600,4040100
2015-07-31,78.470001,80.629997,77.910004,79.500000,69.015488,3615800
2015-08-03,78.669998,80.220001,78.250000,78.680000,68.303627,4085500
2015-08-04,79.110001,79.440002,78.089996,78.260002,67.939026,3601300
2015-08-05,79.570000,80.449997,78.190002,78.279999,67.956375,3102700
2015-08-06,78.449997,79.860001,77.940002,79.639999,69.137039,4605300
2015-08-07,79.269997,80.610001,78.970001,79.620003,69.119675,2969400
2015-08-10,80.070000,82.529999,80.000000,82.519997,71.637199,3876700
2015-08-11,81.070000,83.809998,80.900002,83.699997,72.661583,3584100
2015-08-12,83.370003,84.849998,82.129997,84.320000,73.199814,5037900
2015-08-13,83.199997,84.400002,82.489998,83.080002,72.605560,4177400
2015-08-14,82.699997,83.519997,81.820000,82.300003,71.923897,3277000
2015-08-17,81.919998,83.129997,81.660004,83.059998,72.588074,2586100
2015-08-18,82.680000,83.570000,82.379997,83.250000,72.754128,2516800
2015-08-19,82.699997,82.930000,80.370003,80.800003,70.613014,4913600
2015-08-20,80.239998,81.779999,79.419998,79.529999,69.503120,3737800
2015-08-21,78.690002,79.080002,75.669998,75.739998,66.190956,7353200
2015-08-24,71.930000,73.820000,69.790001,71.660004,62.625351,7050100
2015-08-25,73.620003,74.120003,70.400002,70.550003,61.655296,4731500
2015-08-26,72.500000,73.370003,70.559998,73.300003,64.058594,4573100
2015-08-27,75.029999,76.540001,73.169998,75.019997,65.561745,5814300
2015-08-28,75.139999,77.260002,75.099998,77.230003,67.493103,4889900
2015-08-31,79.500000,80.139999,77.279999,79.070000,69.101105,8614300
2015-09-01,78.129997,78.419998,76.809998,77.589996,67.807709,5302200
2015-09-02,79.139999,79.180000,76.849998,78.559998,68.655434,3621900
2015-09-03,79.099998,80.059998,77.769997,78.459999,68.568031,3358300
2015-09-04,77.500000,78.010002,76.709999,77.199997,67.466888,4266100
2015-09-08,78.209999,79.970001,77.010002,79.879997,69.809006,6212500
2015-09-09,80.059998,82.750000,79.959999,80.650002,70.481934,6346100
2015-09-10,81.209999,82.070000,80.110001,81.019997,70.805260,4424900
2015-09-11,80.830002,80.980003,79.720001,80.599998,70.438232,3950700
2015-09-14,80.529999,80.529999,78.050003,78.209999,68.349541,4261200
2015-09-15,78.400002,79.639999,77.730003,79.209999,69.223465,4053900
2015-09-16,79.400002,79.589996,78.250000,79.190002,69.205994,4018400
2015-09-17,79.480003,80.760002,78.379997,79.309998,69.310860,4060300
2015-09-18,78.089996,79.559998,77.800003,78.589996,68.681648,12950800
2015-09-21,78.809998,80.500000,78.480003,79.260002,69.267174,3399100
2015-09-22,78.120003,78.750000,77.760002,78.169998,68.314598,2957200
2015-09-23,78.550003,79.529999,77.820000,77.849998,68.034935,2485200
2015-09-24,77.610001,78.419998,76.510002,77.650002,67.860161,3727500
2015-09-25,78.180000,78.800003,77.260002,77.940002,68.113579,3193100
2015-09-28,77.459999,78.070000,73.930000,74.110001,64.766472,4161900
2015-09-29,74.809998,75.989998,74.250000,74.510002,65.116035,4335400
2015-09-30,76.209999,77.279999,75.449997,76.839996,67.152260,3901000
2015-10-01,77.629997,78.480003,76.519997,77.930000,68.104843,3044000
2015-10-02,77.110001,79.480003,76.449997,79.480003,69.459450,2467100
2015-10-05,79.940002,82.290001,79.879997,81.820000,71.504402,3449600
2015-10-06,81.709999,83.489998,81.620003,82.580002,72.168594,5355200
2015-10-07,82.930000,83.790001,81.260002,83.239998,72.745384,4013700
2015-10-08,82.970001,84.870003,82.370003,84.580002,73.916443,3179500
2015-10-09,84.610001,84.790001,82.510002,83.519997,72.990082,3104300
2015-10-12,83.750000,84.000000,82.730003,83.870003,73.295975,1791100
2015-10-13,83.000000,83.959999,82.010002,82.160004,71.801552,3322200
2015-10-14,82.160004,83.400002,81.669998,82.470001,72.072464,2172100
2015-10-15,83.029999,83.889999,81.860001,83.489998,72.963852,2289700
2015-10-16,84.029999,84.769997,83.440002,84.120003,73.514427,2679000
2015-10-19,83.419998,83.699997,81.480003,81.620003,71.329643,3054100
2015-10-20,81.320000,81.830002,80.080002,81.599998,71.312141,2896000
2015-10-21,81.879997,81.900002,80.230003,80.500000,70.350853,2347500
2015-10-22,81.330002,82.849998,80.730003,82.610001,72.194809,3323800
2015-10-23,82.610001,84.449997,82.410004,83.349998,72.841515,2522900
2015-10-26,83.309998,83.680000,82.410004,83.000000,72.535645,3124300
2015-10-27,82.339996,83.559998,82.059998,83.559998,73.025032,2595800
2015-10-28,83.690002,85.330002,83.339996,84.889999,74.187355,2672500
2015-10-29,84.519997,86.919998,84.519997,86.430000,75.533195,3568900
2015-10-30,88.320000,90.820000,87.300003,89.050003,77.822884,7125400
2015-11-02,88.389999,91.500000,88.300003,90.599998,79.177467,4939700
2015-11-03,90.720001,93.290001,90.180000,92.669998,80.986496,3636600
2015-11-04,93.000000,94.120003,92.500000,93.330002,81.563271,3933900
2015-11-05,93.339996,93.949997,92.610001,93.680000,81.869133,3115200
2015-11-06,93.209999,93.720001,92.040001,92.750000,81.056404,2447100
2015-11-09,92.750000,94.000000,91.389999,92.010002,80.409691,2730500
2015-11-10,91.389999,92.940002,90.910004,92.099998,80.981224,2299200
2015-11-11,91.809998,92.720001,90.410004,90.589996,79.653519,2590000
2015-11-12,89.959999,89.959999,88.410004,89.239998,78.466492,2692300
2015-11-13,89.260002,89.959999,87.919998,89.080002,78.325798,3080000
2015-11-16,88.980003,91.099998,88.330002,91.070000,80.075577,2743500
2015-11-17,90.769997,91.980003,90.489998,91.120003,80.119530,2306700
2015-11-18,91.279999,92.720001,91.260002,92.540001,81.368088,1857500
2015-11-19,92.360001,92.980003,91.629997,92.379997,81.227417,2367400
2015-11-20,92.550003,92.989998,91.519997,91.669998,80.603127,2758700
2015-11-23,90.489998,92.500000,90.480003,92.169998,81.042763,2725700
2015-11-24,92.099998,93.910004,91.540001,93.129997,81.886871,2807400
2015-11-25,93.070000,94.059998,92.760002,92.769997,81.570335,1949500
2015-11-27,92.290001,93.309998,92.110001,92.760002,81.561523,769900
2015-11-30,93.089996,93.459999,91.339996,91.529999,80.480042,4113100
2015-12-01,92.330002,92.949997,91.209999,92.669998,81.482399,2580500
2015-12-02,92.160004,93.000000,90.080002,90.440002,79.521622,3024700
2015-12-03,91.000000,91.279999,88.199997,88.570000,77.877373,2834600
2015-12-04,90.349998,90.669998,88.699997,90.199997,79.310608,3025900
2015-12-07,88.620003,89.459999,85.720001,86.690002,76.224350,5261600
2015-12-08,85.570000,87.430000,85.110001,86.449997,76.013313,3427300
2015-12-09,86.510002,87.849998,85.199997,86.089996,75.696793,2916800
2015-12-10,86.480003,87.550003,85.680000,86.750000,76.277092,2694500
2015-12-11,85.459999,85.910004,82.519997,82.779999,72.786385,4232800
2015-12-14,82.320000,82.830002,80.279999,81.400002,71.572983,5113500
2015-12-15,82.419998,83.300003,81.419998,81.779999,71.907112,5233100
2015-12-16,81.550003,83.400002,81.550003,83.059998,73.032570,3981600
2015-12-17,83.000000,83.339996,81.760002,81.779999,71.907112,3147700
2015-12-18,81.500000,81.779999,79.680000,80.559998,70.834389,6246600
2015-12-21,81.019997,81.269997,79.470001,80.620003,70.887146,2809400
2015-12-22,80.919998,82.279999,80.669998,81.699997,71.836769,2623100
2015-12-23,82.709999,84.849998,82.139999,84.800003,74.562500,3113800
2015-12-24,84.529999,84.980003,83.809998,84.360001,74.175621,1054200
2015-12-28,83.180000,83.559998,81.910004,82.459999,72.505005,1690500
2015-12-29,83.720001,83.870003,82.580002,82.769997,72.777588,1906100
2015-12-30,82.309998,83.410004,81.870003,82.010002,72.109344,1527700
2015-12-31,81.500000,82.410004,81.209999,81.800003,71.924698,2095800
2016-01-04,81.209999,81.889999,79.360001,80.080002,70.412338,3251400
2016-01-05,80.370003,81.190002,80.050003,81.000000,71.221275,2849900
2016-01-06,79.120003,80.000000,77.599998,78.029999,68.609825,4273300
2016-01-07,76.669998,78.110001,75.949997,76.449997,67.220573,6358000
2016-01-08,76.919998,77.180000,75.150002,75.209999,66.130287,6010000
2016-01-11,75.860001,77.510002,74.370003,76.180000,66.983162,4356000
2016-01-12,76.709999,78.379997,76.000000,77.820000,68.425179,5370100
2016-01-13,78.910004,78.930000,74.540001,75.250000,66.165428,6500200
2016-01-14,75.930000,80.080002,74.320000,79.279999,69.708900,5363500
2016-01-15,76.919998,78.599998,76.610001,78.470001,68.996696,5343200
2016-01-19,80.379997,80.639999,77.480003,78.669998,69.172546,4574300
2016-01-20,76.900002,78.209999,75.370003,76.930000,67.642624,5169900
2016-01-21,76.709999,77.230003,75.290001,76.040001,66.860077,4360700
2016-01-22,78.449997,80.900002,77.599998,80.029999,70.368385,4035600
2016-01-25,79.070000,79.739998,76.169998,76.230003,67.027145,4273700
2016-01-26,76.910004,77.800003,76.190002,77.760002,68.372421,3177200
2016-01-27,77.139999,79.769997,76.419998,77.730003,68.346054,4782100
2016-01-28,79.239998,80.000000,77.000000,78.699997,69.198921,5161000
2016-01-29,78.099998,80.230003,75.800003,80.150002,70.473892,7448400
2016-02-01,79.680000,80.660004,77.820000,79.480003,69.884773,4487700
2016-02-02,78.580002,79.440002,77.800003,78.500000,69.023079,4295400
2016-02-03,79.510002,79.940002,76.760002,79.099998,69.550644,7337500
2016-02-04,79.089996,80.919998,78.599998,79.879997,70.236473,5657700
2016-02-05,79.629997,80.480003,77.919998,78.330002,68.873604,4650400
2016-02-08,78.330002,78.330002,73.300003,76.279999,67.071083,7979800
2016-02-09,75.769997,76.620003,74.669998,75.440002,66.332497,4348600
2016-02-10,76.019997,77.099998,74.669998,75.290001,66.200615,5693400
2016-02-11,73.529999,75.040001,71.739998,72.900002,64.579491,7720800
2016-02-12,74.000000,75.320000,73.839996,75.199997,66.616966,4217700
2016-02-16,76.760002,78.279999,75.860001,78.250000,69.318848,5690300
2016-02-17,79.089996,80.889999,78.879997,80.589996,71.391762,4464600
2016-02-18,81.339996,81.750000,78.889999,79.440002,70.373024,4609000
2016-02-19,78.750000,80.180000,78.389999,80.089996,70.948830,3173500
2016-02-22,80.089996,81.419998,80.089996,80.870003,71.639816,3278100
2016-02-23,80.400002,80.610001,78.529999,78.559998,69.593452,3323400
2016-02-24,77.519997,79.150002,77.349998,79.089996,70.062965,3667200
2016-02-25,79.250000,79.330002,77.620003,78.760002,69.770645,3297200
2016-02-26,79.519997,80.190002,78.919998,79.099998,70.071831,2490100
2016-02-29,79.400002,80.379997,78.930000,79.389999,70.328743,3106400
2016-03-01,80.010002,83.790001,79.699997,83.410004,73.889923,6029000
2016-03-02,83.150002,84.639999,82.839996,84.570000,74.917496,3585500
2016-03-03,84.940002,86.580002,84.550003,86.089996,76.264008,3831300
2016-03-04,86.500000,86.599998,84.839996,85.779999,75.989395,2891100
2016-03-07,85.379997,87.830002,85.070000,87.410004,77.433357,3741800
2016-03-08,86.889999,87.750000,84.750000,84.800003,75.121239,3514400
2016-03-09,85.519997,87.230003,85.199997,86.089996,76.264008,3076700
2016-03-10,86.070000,86.070000,84.120003,85.430000,75.679352,2464600
2016-03-11,86.250000,86.730003,85.110001,86.430000,76.565216,2914700
2016-03-14,85.669998,86.500000,85.290001,86.180000,76.343750,2028600
2016-03-15,85.000000,86.669998,84.900002,86.599998,76.715797,2208900
2016-03-16,86.629997,87.900002,86.370003,87.570000,77.575096,2351800
2016-03-17,88.010002,88.660004,86.440002,88.379997,78.292641,2463500
2016-03-18,88.800003,89.650002,88.129997,89.410004,79.205086,5398200
2016-03-21,89.150002,89.959999,89.110001,89.690002,79.453125,2170200
2016-03-22,89.620003,90.870003,89.029999,90.160004,79.869484,2171400
2016-03-23,89.940002,89.940002,87.879997,88.120003,78.062325,2012500
2016-03-24,86.970001,88.120003,86.570000,88.059998,78.009171,2547300
2016-03-28,87.870003,88.129997,87.070000,87.489998,77.504242,2083500
2016-03-29,86.800003,87.730003,86.019997,87.430000,77.451088,1974600
2016-03-30,88.190002,88.610001,86.980003,87.620003,77.619377,1850900
2016-03-31,87.269997,87.809998,86.209999,86.589996,76.706947,2810600
2016-04-01,85.599998,85.959999,84.879997,85.669998,75.891953,2639100
2016-04-04,85.699997,86.660004,85.290001,85.730003,75.945122,1817400
2016-04-05,85.080002,85.690002,84.209999,84.809998,75.130112,2126100
2016-04-06,85.349998,85.620003,83.260002,85.019997,75.316139,3172000
2016-04-07,84.599998,85.019997,83.830002,84.510002,74.864365,1751800
2016-04-08,85.800003,86.809998,85.269997,86.059998,76.237434,2741300
2016-04-11,86.500000,86.849998,84.559998,84.580002,74.926376,2158100
2016-04-12,84.669998,86.089996,84.059998,85.980003,76.166573,2587500
2016-04-13,86.480003,87.099998,85.800003,87.010002,77.079018,2089200
2016-04-14,87.110001,87.629997,86.570000,86.919998,76.999283,1735400
2016-04-15,86.660004,86.660004,84.849998,84.849998,75.165543,2723400
2016-04-18,84.849998,85.730003,83.910004,85.650002,75.874229,2454600
2016-04-19,85.720001,86.500000,85.290001,86.419998,76.556351,1935800
2016-04-20,85.910004,87.209999,84.809998,86.690002,76.795540,2344300
2016-04-21,86.839996,87.650002,86.080002,87.400002,77.424492,2270700
2016-04-22,87.639999,88.459999,87.379997,87.980003,77.938301,2038900
2016-04-25,87.900002,88.239998,86.889999,87.930000,77.894005,1730700
2016-04-26,88.449997,88.849998,87.820000,88.400002,78.310371,1654800
2016-04-27,88.849998,89.309998,88.010002,88.949997,78.797592,2451700
2016-04-28,88.360001,89.059998,87.339996,87.790001,77.769997,3039000
2016-04-29,85.209999,86.029999,81.150002,82.110001,72.738289,7296800
2016-05-02,82.440002,82.500000,79.980003,82.199997,72.818008,4486800
2016-05-03,80.699997,80.980003,79.449997,80.010002,70.877968,4397100
2016-05-04,79.900002,80.389999,78.489998,79.320000,70.266708,2996800
2016-05-05,80.019997,80.820000,78.440002,79.080002,70.054123,2830500
2016-05-06,78.709999,80.180000,78.269997,78.519997,69.558029,3802800
2016-05-09,78.500000,78.529999,76.879997,78.320000,69.380859,3064600
2016-05-10,78.760002,79.690002,78.660004,79.250000,70.204712,2236500
2016-05-11,79.160004,80.360001,78.620003,79.389999,70.328743,2652200
2016-05-12,80.000000,80.099998,77.839996,78.250000,69.318848,2603500
2016-05-13,78.250000,79.139999,77.910004,78.339996,69.398575,3029400
2016-05-16,78.220001,78.800003,77.199997,78.680000,70.264832,3107000
2016-05-17,78.559998,79.300003,78.040001,78.309998,69.934395,2235800
2016-05-18,78.290001,79.480003,77.720001,78.129997,69.773659,2508400
2016-05-19,77.550003,77.959999,76.680000,77.650002,69.345009,2240900
2016-05-20,78.150002,78.459999,77.489998,77.900002,69.568260,2352300
2016-05-23,77.510002,78.629997,77.400002,77.820000,69.496796,2498900
2016-05-24,78.599998,80.000000,78.489998,79.699997,71.175735,3454500
2016-05-25,80.089996,80.470001,79.470001,80.129997,71.559746,2917400
2016-05-26,80.419998,80.599998,79.120003,80.040001,71.479370,3572100
2016-05-27,80.050003,80.800003,79.750000,80.629997,72.006264,2319000
2016-05-31,80.900002,81.080002,79.860001,80.360001,71.765137,5908500
2016-06-01,79.900002,80.959999,79.389999,80.849998,72.202721,3022500
2016-06-02,80.570000,81.430000,80.519997,80.830002,72.184868,2303700
2016-06-03,80.610001,80.889999,79.389999,80.129997,71.559746,2985100
2016-06-06,80.610001,80.769997,80.080002,80.760002,72.122368,2185000
2016-06-07,80.870003,81.580002,80.540001,81.320000,72.622467,2708400
2016-06-08,81.580002,82.419998,81.010002,82.370003,73.560173,3595800
2016-06-09,81.650002,81.889999,80.879997,81.129997,72.452797,3298200
2016-06-10,80.250000,80.660004,79.629997,80.070000,71.506165,2341400
2016-06-13,79.730003,79.940002,78.669998,78.800003,70.371994,3347700
2016-06-14,78.629997,79.339996,77.629997,78.900002,70.461304,2638700
2016-06-15,78.629997,79.970001,78.110001,79.139999,70.675629,2321700
2016-06-16,78.470001,79.570000,78.099998,79.430000,70.934616,1867400
2016-06-17,79.339996,79.459999,78.279999,78.500000,70.104095,4086500
2016-06-20,79.529999,80.239998,78.959999,79.059998,70.604187,2748300
2016-06-21,79.300003,79.580002,78.230003,79.349998,70.863174,2331100
2016-06-22,79.370003,80.300003,79.150002,79.540001,71.032852,1842100
2016-06-23,80.019997,80.870003,79.599998,80.870003,72.220596,2097300
2016-06-24,78.290001,79.739998,78.290001,78.620003,70.211258,6031800
2016-06-27,78.190002,78.519997,76.400002,76.900002,68.675209,3474000
2016-06-28,78.000000,78.790001,77.070000,78.750000,70.327354,2479000
2016-06-29,79.209999,80.010002,79.080002,79.699997,71.175735,2348700
2016-06-30,79.400002,79.489998,77.709999,79.339996,70.854233,3505600
2016-07-01,79.070000,79.910004,78.959999,79.779999,71.247185,2661000
2016-07-05,78.970001,79.320000,77.400002,77.930000,69.595039,3063900
2016-07-06,77.260002,77.330002,74.839996,76.370003,68.201889,5344900
2016-07-07,76.589996,77.099998,73.669998,74.269997,66.326500,6056100
2016-07-08,74.540001,75.470001,74.059998,74.849998,66.844452,4058200
2016-07-11,74.849998,75.580002,74.760002,75.209999,67.165955,2704900
2016-07-12,75.989998,77.190002,75.720001,76.400002,68.228683,3309200
2016-07-13,76.080002,76.510002,74.820000,76.250000,68.094734,3586500
2016-07-14,76.360001,76.809998,76.059998,76.610001,68.416222,2901000
2016-07-15,76.910004,76.910004,75.500000,75.660004,67.567841,2977600
2016-07-18,75.769997,76.070000,75.000000,75.650002,67.558899,2418400
2016-07-19,75.730003,75.940002,75.320000,75.739998,67.639267,2018000
2016-07-20,75.739998,76.019997,75.000000,75.339996,67.282043,2144500
2016-07-21,75.550003,76.169998,74.949997,75.120003,67.085594,2631000
2016-07-22,75.120003,75.400002,74.610001,75.389999,67.326706,1688300
2016-07-25,75.029999,75.120003,73.970001,74.470001,66.505119,3318200
2016-07-26,74.470001,76.300003,74.370003,76.230003,68.076881,2901700
2016-07-27,76.430000,76.870003,75.269997,75.400002,67.335640,3108500
2016-07-28,75.690002,76.379997,75.089996,76.250000,68.094734,4051900
2016-07-29,75.379997,76.160004,73.820000,76.059998,67.925049,5548800
2016-08-01,75.300003,75.629997,74.019997,74.260002,66.317566,3399600
2016-08-02,74.529999,76.330002,74.510002,76.150002,68.005432,4528300
2016-08-03,76.599998,78.739998,76.300003,78.660004,70.246986,4582400
2016-08-04,78.370003,78.830002,77.309998,77.540001,69.246750,2692900
2016-08-05,77.709999,78.610001,77.500000,78.279999,69.907616,1619100
2016-08-08,78.889999,79.519997,78.480003,78.580002,70.175522,2327900
2016-08-09,78.760002,78.790001,76.580002,76.720001,68.514450,3052700
2016-08-10,76.889999,77.860001,76.500000,76.949997,68.719849,2228200
2016-08-11,77.419998,78.470001,77.000000,78.160004,69.800438,1962200
2016-08-12,78.389999,78.900002,78.000000,78.809998,70.380920,2454500
2016-08-15,79.150002,79.250000,78.220001,78.589996,70.184448,2808000
2016-08-16,78.120003,78.250000,77.709999,77.980003,70.202469,1624800
2016-08-17,78.059998,78.209999,77.260002,77.709999,69.959389,2642600
2016-08-18,77.980003,78.180000,77.180000,77.949997,70.175438,3632100
2016-08-19,77.629997,78.690002,77.510002,78.050003,70.265480,2400300
2016-08-22,77.519997,77.660004,76.800003,76.970001,69.293190,2252000
2016-08-23,77.169998,78.190002,76.959999,77.820000,70.058426,1724100
2016-08-24,77.800003,78.230003,77.199997,77.680000,69.932373,1655700
2016-08-25,77.889999,79.449997,77.830002,79.070000,71.183739,3666000
2016-08-26,79.099998,79.699997,78.169998,78.620003,70.778641,2061300
2016-08-29,78.860001,79.300003,78.650002,78.879997,71.012680,1782300
2016-08-30,78.879997,79.790001,78.879997,79.330002,71.417824,1980800
2016-08-31,79.150002,79.370003,78.110001,78.449997,70.625580,2648800
2016-09-01,78.930000,78.930000,77.660004,78.290001,70.481544,2165400
2016-09-02,78.970001,79.029999,78.480003,78.870003,71.003708,1561100
2016-09-06,79.279999,79.339996,78.760002,79.110001,71.219742,2729900
2016-09-07,79.239998,79.989998,79.150002,79.589996,71.651878,3312500
2016-09-08,79.800003,80.459999,79.470001,80.080002,72.093018,2001800
2016-09-09,79.389999,79.410004,77.860001,77.860001,70.094421,2834200
2016-09-12,77.489998,79.209999,77.169998,78.839996,70.976685,2224700
2016-09-13,78.000000,78.050003,77.120003,77.250000,69.545258,4007800
2016-09-14,77.139999,78.230003,76.760002,76.970001,69.293190,3115100
2016-09-15,77.430000,79.529999,77.099998,79.099998,71.210754,2875300
2016-09-16,78.320000,79.290001,78.230003,79.089996,71.201759,7599600
2016-09-19,79.760002,80.879997,79.180000,80.349998,72.336082,3205500
2016-09-20,80.349998,80.470001,79.580002,79.580002,71.642876,2218400
2016-09-21,79.820000,80.190002,79.370003,80.070000,72.084015,2133400
2016-09-22,80.500000,81.080002,80.010002,80.029999,72.048004,1728500
2016-09-23,79.690002,79.949997,79.059998,79.580002,71.642876,2065100
2016-09-26,79.779999,80.269997,79.389999,79.470001,71.543854,2351000
2016-09-27,79.019997,79.820000,78.919998,79.410004,71.489838,2274600
2016-09-28,79.730003,81.309998,79.300003,81.190002,73.092308,2954500
2016-09-29,81.050003,81.190002,78.860001,79.279999,71.372803,4121800
2016-09-30,79.919998,80.959999,79.550003,80.550003,72.516144,2819900
2016-10-03,80.419998,80.769997,79.809998,80.410004,72.390114,1702800
2016-10-04,80.339996,81.269997,79.739998,79.820000,71.858948,1985400
2016-10-05,80.589996,81.410004,80.360001,81.089996,73.002274,2358100
2016-10-06,81.180000,81.500000,80.040001,80.769997,72.714172,1828800
2016-10-07,81.000000,81.070000,80.000000,80.389999,72.372101,1614700
2016-10-10,80.860001,81.440002,80.800003,81.300003,73.191330,1338500
2016-10-11,81.239998,81.339996,80.180000,80.559998,72.525146,1581600
2016-10-12,80.559998,80.559998,79.510002,79.809998,71.849937,1664600
2016-10-13,79.180000,79.459999,78.059998,79.150002,71.255775,2185300
2016-10-14,79.739998,80.120003,79.209999,79.309998,71.399796,1420800
2016-10-17,79.309998,79.720001,78.750000,79.139999,71.246765,2397000
2016-10-18,79.730003,79.989998,79.300003,79.589996,71.651878,1339300
2016-10-19,79.910004,80.110001,79.449997,79.669998,71.723900,1737400
2016-10-20,79.400002,79.919998,78.910004,79.739998,71.786911,1407300
2016-10-21,79.209999,80.430000,78.800003,80.349998,72.336082,2070800
2016-10-24,80.529999,81.029999,79.870003,80.589996,72.552139,1490300
2016-10-25,80.290001,81.080002,79.940002,80.760002,72.705185,2263300
2016-10-26,80.279999,81.510002,80.110001,81.059998,72.975266,2064900
2016-10-27,81.120003,81.260002,79.860001,79.989998,72.011971,2434400
2016-10-28,79.230003,81.760002,79.000000,80.129997,72.138016,2977400
2016-10-31,80.199997,81.989998,80.019997,81.150002,73.056290,2819800
2016-11-01,82.349998,83.209999,79.470001,80.250000,72.246056,4350600
2016-11-02,79.500000,79.809998,78.010002,78.339996,70.526550,2958400
2016-11-03,78.589996,79.800003,77.660004,79.080002,71.192764,2530700
2016-11-04,78.879997,79.550003,78.260002,78.599998,70.760628,1568500
2016-11-07,79.620003,80.230003,79.519997,79.930000,71.957977,2051400
2016-11-08,79.720001,80.730003,79.610001,79.889999,71.921959,1617300
2016-11-09,79.290001,83.160004,78.930000,82.449997,74.226646,4490400
2016-11-10,82.339996,83.760002,82.190002,83.089996,74.802795,3188500
2016-11-11,82.900002,83.089996,81.870003,82.220001,74.019585,2185500
2016-11-14,82.220001,83.500000,82.029999,83.360001,75.045853,2602400
2016-11-15,83.360001,83.779999,82.500000,83.699997,75.925774,2991100
2016-11-16,83.650002,83.820000,82.779999,83.000000,75.290810,1601300
2016-11-17,83.720001,84.610001,83.300003,83.830002,76.043694,2294800
2016-11-18,83.889999,84.180000,83.529999,83.639999,75.871346,2220300
2016-11-21,84.480003,84.930000,83.970001,84.860001,76.978043,2118400
2016-11-22,84.959999,85.629997,84.169998,84.879997,76.996162,2853900
2016-11-23,84.839996,85.599998,84.480003,85.059998,77.159447,2681300
2016-11-25,84.820000,84.919998,84.510002,84.889999,77.005234,972200
2016-11-28,84.800003,85.029999,84.019997,84.089996,76.279541,3389300
2016-11-29,83.360001,83.500000,82.300003,82.389999,74.737442,2150500
2016-11-30,83.099998,83.809998,82.330002,83.080002,75.363365,4999400
2016-12-01,83.919998,85.800003,83.599998,84.980003,77.086899,3535500
2016-12-02,84.750000,85.699997,84.699997,84.879997,76.996162,2104400
2016-12-05,85.379997,85.889999,84.889999,85.440002,77.504181,2811300
2016-12-06,85.129997,85.430000,84.559998,84.910004,77.023384,2564200
2016-12-07,85.080002,87.099998,84.940002,87.010002,78.928337,2687000
2016-12-08,87.059998,87.970001,86.919998,87.629997,79.490746,2240700
2016-12-09,87.690002,87.690002,86.860001,87.160004,79.064392,1513000
2016-12-12,88.000000,88.480003,86.730003,87.300003,79.191406,1844200
2016-12-13,87.739998,88.870003,87.330002,88.169998,79.980583,1976900
2016-12-14,87.650002,88.059998,86.349998,86.419998,78.393135,2667500
2016-12-15,86.120003,87.089996,85.930000,86.570000,78.529205,2133800
2016-12-16,86.800003,87.559998,86.540001,87.459999,79.336540,2295800
2016-12-19,87.190002,87.440002,86.849998,87.169998,79.073463,1516800
2016-12-20,87.379997,87.489998,86.669998,86.940002,78.864853,1483700
2016-12-21,87.110001,87.230003,86.559998,86.779999,78.719696,1512600
2016-12-22,86.699997,87.930000,86.440002,87.559998,79.427246,1456700
2016-12-23,87.279999,87.900002,87.279999,87.720001,79.572388,948800
2016-12-27,87.870003,88.139999,87.610001,87.739998,79.590530,926600
2016-12-28,87.730003,87.959999,87.029999,87.120003,79.028122,1359800
2016-12-29,87.010002,87.489998,86.360001,86.650002,78.601784,1035700
2016-12-30,86.650002,87.050003,86.010002,86.410004,78.384071,1374800
2017-01-03,87.309998,87.919998,86.650002,86.790001,78.728752,2257900
2017-01-04,87.169998,88.260002,87.080002,87.260002,79.155121,2306900
2017-01-05,87.260002,88.120003,86.660004,86.739998,78.683395,2056300
2017-01-06,86.779999,86.970001,85.279999,85.400002,77.467873,1989400
2017-01-09,84.910004,84.910004,83.750000,84.019997,76.216049,2581900
2017-01-10,84.000000,85.180000,83.589996,83.760002,75.980202,3697700
2017-01-11,83.910004,85.599998,83.800003,84.889999,77.005234,3543500
2017-01-12,85.089996,85.120003,83.510002,84.339996,76.506332,2169400
2017-01-13,84.059998,84.160004,83.070000,83.290001,75.553864,2242900
2017-01-17,83.209999,84.650002,83.080002,83.559998,75.798790,2379700
2017-01-18,83.519997,84.510002,83.500000,84.129997,76.315842,1967400
2017-01-19,83.949997,84.080002,82.680000,82.989998,75.281715,1929600
2017-01-20,83.489998,84.029999,82.580002,83.040001,75.327057,2068200
2017-01-23,83.279999,83.370003,82.019997,82.199997,74.565102,2033700
2017-01-24,82.639999,84.459999,82.550003,84.190002,76.370262,2398500
2017-01-25,84.709999,85.290001,84.470001,85.000000,77.105011,1707900
2017-01-26,85.180000,85.339996,84.029999,84.239998,76.415604,1618200
2017-01-27,84.010002,84.349998,82.500000,82.769997,75.082153,2099300
2017-01-30,82.500000,82.750000,81.690002,82.330002,74.683022,2375000
